station/location;date;gre000m0;hto000m0;nto000m0;prestam0;rre150m0;sre000m0;tre200m0;tre200mn;tre200mx;ure200m0
SMA;18640101;-;-;76;968.5;23.6;-;-5.7;-;-;93.8
SMA;18640201;-;-;-;957;31.8;-;-0.6;-;-;88.1
SMA;18640301;-;-;50;952.4;51.9;-;5.4;-;-;79.1
SMA;18640401;-;-;36;960.9;54.1;-;8;-;-;74.3
SMA;18640501;-;-;48;958.5;90.8;-;13.6;-;-;80.2
SMA;18640601;-;-;65;960.9;173;-;15.9;-;-;84.9
SMA;18640701;-;-;49;961.7;86.8;-;18;-;-;81.5
SMA;18640801;-;-;39;962.8;38.2;-;16.3;-;-;81.1
SMA;18640901;-;-;47;962.9;80.2;-;13.9;-;-;84.5
SMA;18641001;-;-;60;955.6;17.9;-;7.7;-;-;83.8
SMA;18641101;-;-;82;956.5;79.7;-;3.4;-;-;88.5
SMA;18641201;-;-;89;961.2;3.7;-;-3.4;-;-;95.7
SMA;18650101;-;-;78;951.3;58.5;-;0.9;-;-;86.8
SMA;18650201;-;-;76;956.8;51;-;-2;-;-;90
SMA;18650301;-;-;74;952.7;52.8;-;-0.3;-;-;85.5
SMA;18650401;-;-;30;963.5;4.5;-;13.1;-;-;71
SMA;18650501;-;-;48;961.4;69.3;-;16.5;-;-;75.2
SMA;18650601;-;-;46;964.3;51.1;-;17.2;-;-;69.3
SMA;18650701;-;-;47;962;89.2;-;20.1;-;-;75.9
SMA;18650801;-;-;68;960.4;201;-;16.8;-;-;84.7
SMA;18650901;-;-;16;968.5;0;-;16.4;-;-;72.5
SMA;18651001;-;-;62;954;79.8;-;10.3;-;-;81.5
SMA;18651101;-;-;73;960.5;63.8;-;5.1;-;-;87.7
SMA;18651201;-;-;85;970;16;-;-1.1;-;-;93.5
SMA;18660101;-;-;63;964.8;74.7;-;2.6;-;-;85.6
SMA;18660201;-;-;76;957.6;163.4;-;4.6;-;-;80.9
SMA;18660301;-;-;80;951.2;113.5;-;4.6;-;-;82.5
SMA;18660401;-;-;61;959.4;120.3;-;10.3;-;-;74.3
SMA;18660501;-;-;63;959.7;119.5;-;11;-;-;69.2
SMA;18660601;-;-;51;961.6;41.1;-;18.7;-;-;68.2
SMA;18660701;-;-;55;961.1;62;-;18.5;-;-;67.1
SMA;18660801;-;-;73;959.7;244.5;-;15.7;-;-;80.8
SMA;18660901;-;-;63;959.8;105.4;-;15.3;-;-;81.1
SMA;18661001;-;-;74;964;31;-;9;-;-;90.5
SMA;18661101;-;-;77;961.8;109.8;-;4.5;-;-;89.1
SMA;18661201;-;-;-;965;122.3;-;2.5;-;-;87.8
SMA;18670101;-;-;-;953.6;123.5;-;-0.3;-;-;93.1
SMA;18670201;-;-;64;967.7;72.8;-;5.6;-;-;80.4
SMA;18670301;-;-;79;953;107.2;-;4.6;-;-;87
SMA;18670401;-;-;77;959.1;145.6;-;9.4;-;-;78.5
SMA;18670501;-;-;50;959.2;125.8;-;14.1;-;-;79.1
SMA;18670601;-;-;60;962.6;221.6;-;16.9;-;-;78.9
SMA;18670701;-;-;59;961.7;52.6;-;17.4;-;-;80.3
SMA;18670801;-;-;56;962.7;192.2;-;18.6;-;-;80.2
SMA;18670901;-;-;53;965.2;140.1;-;15.2;-;-;86.9
SMA;18671001;-;-;78;961.6;193.3;-;7.7;-;-;90.6
SMA;18671101;-;-;64;967.5;28.1;-;1.8;-;-;90.4
SMA;18671201;-;-;90;959;54.6;-;-1.8;-;-;92.5
SMA;18680101;-;-;77;960.1;33.7;-;-1.6;-;-;88.8
SMA;18680201;-;-;50;968.9;6.2;-;3.2;-;-;78.4
SMA;18680301;-;-;66;961.4;64;-;3.5;-;-;80.3
SMA;18680401;-;-;69;959.9;92.8;-;8.5;-;-;74.6
SMA;18680501;-;-;39;962;10.6;-;18.9;-;-;65.5
SMA;18680601;-;-;58;964.4;104.8;-;18.5;-;-;69.5
SMA;18680701;-;-;60;961.6;100.1;-;19.2;-;-;75.4
SMA;18680801;-;-;54;962;84.8;-;18.5;-;-;75.3
SMA;18680901;-;-;42;959.3;93.3;-;16.6;-;-;80.3
SMA;18681001;-;-;78;961.6;186.1;-;9.8;-;-;87.1
SMA;18681101;-;-;78;960.3;52.2;-;1.5;-;-;90.6
SMA;18681201;-;-;84;957.9;121.6;-;5.9;-;-;84.4
SMA;18690101;-;-;74;967.3;19.5;-;-0.8;-;-;90.2
SMA;18690201;-;-;68;966.3;18.8;-;5.8;-;-;77.8
SMA;18690301;-;-;85;948.7;45;-;1.4;-;-;84.8
SMA;18690401;-;-;47;961;90.6;-;11.3;-;-;69
SMA;18690501;-;-;76;956.5;125.5;-;15.2;-;-;72.3
SMA;18690601;-;-;57;962.6;143.3;-;14.6;-;-;70.5
SMA;18690701;-;-;46;963.7;149.1;-;20.7;-;-;74.5
SMA;18690801;-;-;60;964.4;235.4;-;16.5;-;-;77.6
SMA;18690901;-;-;43;962.2;100.8;-;15.4;-;-;78.6
SMA;18691001;-;-;65;963.7;73.8;-;7;-;-;85.2
SMA;18691101;-;-;83;960.7;68.4;-;4.7;-;-;83
SMA;18691201;-;-;88;956.8;44.6;-;-1.1;-;-;92.9
SMA;18700101;-;-;75;962.6;8.7;-;-1.5;-;-;91.9
SMA;18700201;-;-;69;956.3;18.4;-;-2.2;-;-;81.8
SMA;18700301;-;-;75;958.3;74.3;-;2.6;-;-;85.6
SMA;18700401;-;-;49;965.1;8.8;-;9.2;-;-;67.8
SMA;18700501;-;-;52;963.3;56.4;-;15.3;-;-;67.9
SMA;18700601;-;-;54;963.8;64.6;-;18.1;-;-;65.2
SMA;18700701;-;-;49;961.6;106.8;-;20.8;-;-;66.7
SMA;18700801;-;-;70;958.5;113.9;-;16.1;-;-;74.7
SMA;18700901;-;-;54;965.6;92.6;-;12.9;-;-;79
SMA;18701001;-;-;75;958.7;215.9;-;9.1;-;-;81
SMA;18701101;-;-;89;957;65.1;-;3.8;-;-;87.4
SMA;18701201;-;-;89;954.2;84.8;-;-3.5;-;-;94.4
SMA;18710101;-;-;92;955.8;36;-;-4.2;-;-;97.1
SMA;18710201;-;-;67;966.1;35.8;-;1.8;-;-;84.3
SMA;18710301;-;-;54;963.5;31.7;-;5;-;-;77.8
SMA;18710401;-;-;77;958.5;125.5;-;9.7;-;-;74
SMA;18710501;-;-;36;960.3;31.3;-;12.9;-;-;62.3
SMA;18710601;-;-;67;958.3;157.8;-;13.8;-;-;74.8
SMA;18710701;-;-;48;962;114.3;-;19.2;-;-;72.8
SMA;18710801;-;-;42;964;111.5;-;18.5;-;-;74.8
SMA;18710901;-;-;39;959.9;39.7;-;16.3;-;-;77.9
SMA;18711001;-;-;74;962.2;147.5;-;7.2;-;-;86.6
SMA;18711101;-;-;89;957.1;37.3;-;0.7;-;-;90.8
SMA;18711201;-;-;85;965.4;7.6;-;-6.4;-;-;92.4
SMA;18720101;-;-;79;956.9;40.2;-;0.4;-;-;87.4
SMA;18720201;-;-;63;961.7;76.8;-;1.2;-;-;82.5
SMA;18720301;-;-;62;956.8;40.8;-;6.2;-;-;75.1
SMA;18720401;-;-;57;957.6;81.4;-;10.2;-;-;72.4
SMA;18720501;-;-;72;958.5;257.7;-;12.6;-;-;77.4
SMA;18720601;-;-;62;961.4;200.2;-;16.3;-;-;77.4
SMA;18720701;-;-;41;961.4;131.7;-;19.6;-;-;72.2
SMA;18720801;-;-;58;961.5;230.2;-;16.5;-;-;80.3
SMA;18720901;-;-;43;962;24.2;-;15.1;-;-;78
SMA;18721001;-;-;66;956.4;103.4;-;10.3;-;-;83.8
SMA;18721101;-;-;70;958.2;124.5;-;6.5;-;-;85.9
SMA;18721201;-;-;77;955;116.9;-;3;-;-;88.3
SMA;18730101;-;-;72;960.6;29.7;-;1.2;-;-;87.5
SMA;18730201;-;-;82;960.9;32.7;-;0.8;-;-;87
SMA;18730301;-;-;67;955.3;156.2;-;6.9;-;-;82.1
SMA;18730401;-;-;70;956.2;206.4;-;7.7;-;-;77.2
SMA;18730501;-;-;63;960;146.3;-;11.1;-;-;77.3
SMA;18730601;-;-;52;961.7;62.4;-;17.4;-;-;70.4
SMA;18730701;-;-;39;963.8;176.4;-;20.8;-;-;71.9
SMA;18730801;-;-;45;963.9;126.7;-;19.5;-;-;73.3
SMA;18730901;-;-;52;963.2;105.7;-;13.8;-;-;80.8
SMA;18731001;-;-;72;960;136;-;10.1;-;-;86.5
SMA;18731101;-;-;75;959.1;87.9;-;4.4;-;-;86.5
SMA;18731201;-;-;69;971.5;18.6;-;-0.2;-;-;90.1
SMA;18740101;-;-;73;968.6;30.2;-;-0.1;-;-;88.5
SMA;18740201;-;-;59;964.3;15.8;-;0;-;-;83.3
SMA;18740301;-;-;52;968;42.5;-;4.2;-;-;78.2
SMA;18740401;-;-;53;958.4;124.4;-;10.7;-;-;72.6
SMA;18740501;-;-;61;958.4;146.4;-;10.1;-;-;72.8
SMA;18740601;-;-;58;964.2;118.9;-;17.5;-;-;71.8
SMA;18740701;-;-;46;963.4;204.3;-;21.1;-;-;74
SMA;18740801;-;-;46;963.6;112.6;-;16.2;-;-;78
SMA;18740901;-;-;40;963.8;51;-;15.7;-;-;80.5
SMA;18741001;-;-;56;962.2;28.5;-;8.5;-;-;88.9
SMA;18741101;-;-;82;960.1;88;-;0.8;-;-;88.6
SMA;18741201;-;-;83;953;116.2;-;-1.7;-;-;86
SMA;18750101;-;-;78;965.8;129.3;-;1.6;-;-;85.5
SMA;18750201;-;-;76;959.4;19.3;-;-3.2;-;-;85.7
SMA;18750301;-;-;63;962.7;72.9;-;2.3;-;-;80.8
SMA;18750401;-;-;39;961.5;19.4;-;9.3;-;-;60.2
SMA;18750501;-;-;47;963.1;152.5;-;15.7;-;-;70
SMA;18750601;-;-;61;962.2;163.3;-;17.5;-;-;74.8
SMA;18750701;-;-;64;961.8;149;-;17.2;-;-;78
SMA;18750801;-;-;46;964.5;77.2;-;19.4;-;-;75.8
SMA;18750901;-;-;48;965.7;138.8;-;15.5;-;-;78.6
SMA;18751001;-;-;70;958.1;187.6;-;7.9;-;-;86.8
SMA;18751101;-;-;88;957;196;-;3.7;-;-;84.9
SMA;18751201;-;-;87;965.4;15.9;-;-2.8;-;-;92.5
SMA;18760101;-;-;81;969.2;15.3;-;-2.7;-;-;88.4
SMA;18760201;-;-;78;959.8;190.6;-;2;-;-;85.4
SMA;18760301;-;-;76;952.7;286.7;-;4.5;-;-;82.5
SMA;18760401;-;-;60;958.6;182.9;-;8.9;-;-;77.8
SMA;18760501;-;-;62;961.1;169.9;-;10.2;-;-;75.1
SMA;18760601;-;-;58;960.5;430.1;-;16.5;-;-;79
SMA;18760701;-;-;40;965.6;106.4;-;19.7;-;-;71.5
SMA;18760801;-;-;49;963;159.2;-;18.7;-;-;73.5
SMA;18760901;-;-;57;961.1;232.8;-;13.1;-;-;80.2
SMA;18761001;-;-;62;961.9;15.2;-;11.1;-;-;87.2
SMA;18761101;-;-;72;960.6;103.6;-;2.4;-;-;88.9
SMA;18761201;-;-;75;953.5;95;-;3.8;-;-;86.1
SMA;18770101;-;-;63;963.5;75.6;-;2.5;-;-;81.3
SMA;18770201;-;-;81;962.1;114.1;-;3.5;-;-;83.7
SMA;18770301;-;-;71;954.7;94.4;-;2.9;-;-;80.2
SMA;18770401;-;-;62;954.2;126.4;-;8.2;-;-;76.5
SMA;18770501;-;-;72;958.4;121.4;-;10.9;-;-;76.8
SMA;18770601;-;-;34;964.6;46.5;-;19.9;-;-;68.5
SMA;18770701;-;-;59;963.8;188;-;17.7;-;-;79.2
SMA;18770801;-;-;52;963;118;-;18.7;-;-;79.3
SMA;18770901;-;-;58;963.4;47.5;-;11.7;-;-;83.2
SMA;18771001;-;-;65;965.3;39.4;-;6.9;-;-;82.7
SMA;18771101;-;-;74;959.8;84.2;-;5.7;-;-;86.6
SMA;18771201;-;-;82;963.8;94.5;-;0.9;-;-;86.9
SMA;18780101;-;-;75;966.5;71.9;-;-2.4;-;-;86.5
SMA;18780201;-;-;72;971.4;32.5;-;0.8;-;-;86.4
SMA;18780301;-;-;74;961.9;95.2;-;3.2;-;-;81.6
SMA;18780401;-;-;66;957.5;139.9;-;8.9;-;-;77.7
SMA;18780501;-;-;58;959.4;165.7;-;14.5;-;-;75
SMA;18780601;-;-;62;962.1;299;-;16.2;-;-;78.2
SMA;18780701;-;-;58;963;114.5;-;17.6;-;-;77.4
SMA;18780801;-;-;64;959.6;143.7;-;17.5;-;-;83.4
SMA;18780901;-;-;63;963.5;123.8;-;14;-;-;86
SMA;18781001;-;-;65;960.2;79.6;-;9.8;-;-;84.7
SMA;18781101;-;-;75;955.4;62.1;-;2;-;-;87.2
SMA;18781201;-;-;77;954.4;95.3;-;-2.6;-;-;89.1
SMA;18790101;-;-;75;960.6;58.8;-;-1.1;-;-;86.4
SMA;18790201;-;-;76;949.7;153.6;-;1.7;-;-;87.2
SMA;18790301;-;-;59;961.2;33.8;-;4.5;-;-;79.8
SMA;18790401;-;-;71;951.1;105.6;-;6.9;-;-;77.2
SMA;18790501;-;-;74;959.7;111.6;-;9.2;-;-;78.5
SMA;18790601;-;-;52;961.8;118.2;-;17;-;-;74
SMA;18790701;-;-;59;961.2;180.9;-;15.7;-;-;80.4
SMA;18790801;-;-;49;962.2;80.2;-;19;-;-;79.3
SMA;18790901;-;-;63;963.2;141.3;-;14.1;-;-;86.7
SMA;18791001;-;-;69;965.1;83.6;-;7.4;-;-;87.2
SMA;18791101;-;-;78;964;102;-;0.2;-;-;86.4
SMA;18791201;-;-;71;970.8;62.3;-;-8.6;-;-;90.5
SMA;18800101;-;-;79;971.8;26.9;-;-5.2;-;-;84.8
SMA;18800201;-;-;61;961.5;61.4;-;0.4;-;-;84.1
SMA;18800301;-;-;34;965.1;29.3;-;6.9;-;-;71.7
SMA;18800401;-;-;74;957.1;151.4;-;9.2;-;-;81
SMA;18800501;-;-;56;960.2;72.3;-;12.1;-;-;76.5
SMA;18800601;-;-;59;960.3;106.4;-;15.7;-;-;76
SMA;18800701;-;-;43;962.9;129.8;-;19.5;-;-;75.3
SMA;18800801;-;-;61;960.6;150.5;-;16.8;-;-;82.8
SMA;18800901;-;-;54;964.5;121.7;-;14.7;-;-;85.2
SMA;18801001;-;-;72;959.7;197;-;9;-;-;88.9
SMA;18801101;-;-;75;963.4;38.5;-;4.7;-;-;85.7
SMA;18801201;-;-;76;964.2;97.4;-;5;-;-;84.5
SMA;18810101;-;-;63;956.4;32.7;-;-3.4;-;-;80
SMA;18810201;-;-;68;957.9;80.7;-;1.9;-;-;84.1
SMA;18810301;-;-;55;960.5;108.5;-;5.5;-;-;75.9
SMA;18810401;-;-;72;957.4;116.7;-;7.8;-;-;82
SMA;18810501;-;-;47;963.5;66.1;-;12.4;-;-;72.7
SMA;18810601;-;-;57;961.8;121.8;-;16.2;-;-;74.5
SMA;18810701;-;-;31;964.9;74.1;-;21.1;-;-;68.5
SMA;18810801;-;-;51;961.9;241;-;17.8;-;-;77.8
SMA;18810901;-;-;62;962.2;209.9;-;12.6;4.4;22.2;86.6
SMA;18811001;-;-;72;959.8;59;-;5.5;-1;19;86.9
SMA;18811101;-;-;62;968.3;9.5;-;5.1;-1;15.3;89.5
SMA;18811201;-;-;74;965;38.9;-;0.1;-8;9;88.4
SMA;18820101;-;-;85;975.8;19.7;-;-1;-7.2;7;90.8
SMA;18820201;-;-;62;971.7;15.5;-;0.8;-9;12.5;83.4
SMA;18820301;-;-;39;964.4;28.9;-;6.6;-2.5;19;77.6
SMA;18820401;-;-;50;957.8;84.5;-;8.8;-5.6;23;72.3
SMA;18820501;-;-;48;962.8;84;-;13.8;0;28;72.9
SMA;18820601;-;-;59;962.4;197.4;-;15.7;4.7;29.5;74.3
SMA;18820701;-;-;63;961.9;131;-;16.6;8.7;32;80.5
SMA;18820801;-;-;66;962.7;128;-;15.7;8;31;80.7
SMA;18820901;-;-;82;958.6;193.8;-;12.6;4.1;26.3;87.8
SMA;18821001;-;-;74;960;179.9;-;9.9;0.3;22;89.9
SMA;18821101;-;-;75;957.5;162.1;-;5.1;-4.3;14.3;84.6
SMA;18821201;-;-;85;956.2;170.6;-;1.2;-9.3;12;89.2
SMA;18830101;-;-;71;962.2;57.2;-;0.3;-11.6;13;87.6
SMA;18830201;-;-;59;969;45.2;-;2.8;-3.4;12.7;88.1
SMA;18830301;-;-;66;954.9;42;-;0.1;-12.6;17;86.9
SMA;18830401;-;-;62;959.1;76.4;-;7.9;-1;22.8;74.8
SMA;18830501;-;-;53;959.6;146.7;-;13.5;0.8;27.6;74.6
SMA;18830601;-;-;64;961.4;168.2;-;15.8;6;30;82.5
SMA;18830701;-;-;66;961.9;153;-;16.8;8.3;31;80.1
SMA;18830801;-;-;38;965.2;48.9;-;16.6;5.4;31.1;79.5
SMA;18830901;-;-;66;961;111.5;-;13.3;4.8;22.8;86.6
SMA;18831001;-;-;66;964.2;112.3;-;7.6;-1;18.7;90
SMA;18831101;-;-;71;962.8;82;-;4.3;-4;13.3;88.3
SMA;18831201;-;-;81;965.2;78;-;-0.1;-14;7.5;90.7
SMA;18840101;-;-;74;969.8;47.7;3018;1.9;-4.1;12;90
SMA;18840201;-;-;66;963.8;51.7;4500;2.2;-6;12.8;86.7
SMA;18840301;-;-;46;960.6;25.3;10212;5.6;-3.7;19;80.1
SMA;18840401;-;-;69;953;51.9;7950;7.6;0;21.6;80.3
SMA;18840501;-;-;45;963.2;105.4;13788;14.3;2.3;29;72.2
SMA;18840601;-;-;66;961.5;142.8;9000;13.3;3;27.8;80.5
SMA;18840701;-;-;49;963.9;172.1;14406;19.1;7.7;34;77.4
SMA;18840801;-;-;36;963.9;129.5;15300;17.9;6.3;31;80.1
SMA;18840901;-;-;51;965.5;86.4;10344;13.9;5;25.7;87.8
SMA;18841001;-;-;78;965;43.1;4602;8.2;0;17.2;85.8
SMA;18841101;-;-;76;966.8;22.7;2904;1.7;-9;11.6;93.6
SMA;18841201;-;-;74;960.4;112.7;2292;0.6;-9;11.1;91.5
SMA;18850101;-;-;80;960.6;8;2220;-4.1;-10;8.2;95
SMA;18850201;-;-;62;960;83.9;5742;3.7;-5;14.2;89
SMA;18850301;-;-;70;960.6;109.1;6168;3.5;-5;13;85.5
SMA;18850401;-;-;49;953.8;46.2;11988;9.7;-1.6;24.6;73.5
SMA;18850501;-;-;65;959.3;187.3;10596;10.5;0;30.5;79.8
SMA;18850601;-;-;37;962.7;84.9;18606;18.4;5.8;30.5;69.9
SMA;18850701;-;-;37;965.9;105;18006;19.1;10;30;77.4
SMA;18850801;-;-;55;960.9;75.3;13314;16.9;6.5;30;79.4
SMA;18850901;-;-;56;962.9;194.6;10446;13;0;27;88
SMA;18851001;-;-;72;956.3;172.2;5880;7.2;-2.2;19;88
SMA;18851101;-;-;87;960.2;76.8;2058;4.2;-3.3;15.5;90.4
SMA;18851201;-;-;80;967.8;119.1;2040;-0.3;-14;12.8;94.3
SMA;18860101;-;-;76;953.6;47.7;2592;-1.7;-10.3;6;91.2
SMA;18860201;-;-;83;962.1;40.8;1992;-2.4;-8;9;92.5
SMA;18860301;-;-;49;961.2;61;10422;2.5;-12;19;79.7
SMA;18860401;-;-;56;958.6;108.5;10026;10;0;23.2;74.9
SMA;18860501;-;-;41;961.8;72.2;16998;13.5;-0.2;30.2;68.2
SMA;18860601;-;-;79;959.7;225.9;7332;14.5;7;28.7;82.1
SMA;18860701;-;-;47;962.7;174.5;16236;18.3;6.7;33.3;76.2
SMA;18860801;-;-;53;962.8;193.3;13452;17.4;8;31;84.1
SMA;18860901;-;-;48;964.7;62.1;12180;15.9;2.9;30;83.5
SMA;18861001;-;-;70;960.4;109.3;6492;9.8;0;21.1;88.9
SMA;18861101;-;-;78;961.6;84.1;2526;4.4;-3.6;12.5;90.4
SMA;18861201;-;-;81;955;145.9;2094;0.9;-10.1;11.8;88
SMA;18870101;-;-;83;963.8;10.6;2418;-4;-10;4;91.9
SMA;18870201;-;-;47;969.8;8.8;8424;-1.7;-13;9;83.4
SMA;18870301;-;-;75;961.6;109.6;5178;0.9;-14;10.8;88.6
SMA;18870401;-;-;48;958.7;63.2;12276;8.3;-4;23.8;70.3
SMA;18870501;-;-;73;959.9;199.2;8051;10.2;1;25.2;82.3
SMA;18870601;-;-;35;965.1;43.4;18666;17.9;4.5;31.1;68.3
SMA;18870701;-;-;50;963.9;154.3;15833;20;8.3;32;76.3
SMA;18870801;-;-;39;962.2;122.8;15983;16.9;5;31;77.2
SMA;18870901;-;-;54;961.3;118.9;10506;12.1;0;25.1;84.8
SMA;18871001;-;-;71;962.3;46.6;5334;5;-5.5;16;87.1
SMA;18871101;-;-;78;954.2;44.2;3246;2.2;-5;10;92.2
SMA;18871201;-;-;80;958;131.9;1956;-1.4;-17.7;12;87.5
SMA;18880101;-;-;81;968.8;35;3108;-3.1;-18;6.6;90.8
SMA;18880201;-;-;86;954.9;37.6;1776;-1.1;-;-;86.6
SMA;18880301;-;-;71;951.9;137.9;6114;2.8;-;-;80.8
SMA;18880401;-;-;75;956.3;149.8;6336;6.5;-3;23;82.1
SMA;18880501;-;-;41;963;73.2;16944;14.4;1.8;30.2;65
SMA;18880601;-;-;59;960.5;190.2;12858;16.7;7;34.5;76.6
SMA;18880701;-;-;72;959.1;275.8;10956;15.7;7.7;31;79.8
SMA;18880801;-;-;56;964.3;162.2;12264;15.9;7.7;31.3;81
SMA;18880901;-;-;71;965.1;246.5;6486;13.8;6;25;89.1
SMA;18881001;-;-;52;964;107.6;8898;5.8;-3.5;16;87.1
SMA;18881101;-;-;80;961.2;56.1;3918;4.2;-3.2;15.6;87.6
SMA;18881201;-;-;70;964.6;32.5;3486;-1.3;-8;9.6;93.4
SMA;18890101;-;-;81;965;24.2;2310;-2.5;-9.5;8.7;89.9
SMA;18890201;-;-;81;955.4;99.2;2472;-1.5;-15.5;12;88.1
SMA;18890301;-;-;69;959.2;67.4;5910;1.3;-12;15;85.2
SMA;18890401;-;-;70;953;76;8898;7.3;-1.5;22.3;76.3
SMA;18890501;-;-;68;957.2;104.3;9504;14.7;4.4;30.4;75.3
SMA;18890601;-;-;63;960.1;180.7;10272;17.7;10.4;31.5;76.6
SMA;18890701;-;-;54;961.3;135.6;15390;17.5;8.6;33;73.4
SMA;18890801;-;-;56;962.6;127;13056;16.1;6.5;30.5;79.2
SMA;18890901;-;-;58;961.9;106.5;10188;12.1;0;28.5;83.2
SMA;18891001;-;-;81;956.4;144.8;4110;7.9;0.5;17;91.8
SMA;18891101;-;-;84;968.9;67.1;1770;2.9;-;13.5;94.5
SMA;18891201;-;-;90;967.2;44.8;1002;-2.4;-;9;87.9
SMA;18900101;-;-;70;963.6;112.6;3905;0.7;-7.5;-;91.8
SMA;18900201;-;-;73;962.3;4.2;4710;-3.4;-11.5;-;90.2
SMA;18900301;-;-;53;955.8;33.6;10266;3.9;-12.5;-;80
SMA;18900401;-;-;61;952;123.9;10194;7.8;-2;-;74.6
SMA;18900501;-;-;56;953.2;159.5;13404;14.4;4.5;-;74.3
SMA;18900601;-;-;60;961.6;130;12930;15.3;5.5;-;77
SMA;18900701;-;-;61;959.5;95.8;13008;16.3;7;-;78.4
SMA;18900801;-;-;65;958.9;231.9;11532;16.5;4.5;-;83.6
SMA;18900901;-;-;49;965.7;34.5;12264;12.7;4;-;83.7
SMA;18901001;-;-;55;962.8;136.5;8334;6.3;-5;24;85.3
SMA;18901101;-;-;83;956.5;59.7;2250;3.1;-9.5;13.5;83.2
SMA;18901201;-;-;89;956.4;10.5;954;-5.6;-12.5;5;82.9
SMA;18910101;-;-;68;961.5;31.9;4644;-5.4;-16;9;77.4
SMA;18910201;-;-;33;971.6;10.8;10272;-2.2;-13.5;10;78
SMA;18910301;-;-;64;953.9;83.8;7314;3.7;-7.5;15;69.4
SMA;18910401;-;-;64;955.5;83.5;8994;6.4;-4.5;21;67.6
SMA;18910501;-;-;64;953.3;97.1;9114;12.7;1;23;68.2
SMA;18910601;-;-;55;959;124.3;12462;16.4;5;30.5;64.5
SMA;18910701;-;-;64;959.7;250;10698;16.6;9.5;32.5;70.1
SMA;18910801;-;-;55;959.2;158.2;12678;16.1;7.5;26.5;69.9
SMA;18910901;-;-;43;963.2;91.1;13482;14.4;2.5;26.5;77.6
SMA;18911001;-;-;52;956.9;59.3;8736;9.7;-6;20;80.7
SMA;18911101;-;-;73;956.6;69.6;5226;2.9;-8;11;81.6
SMA;18911201;-;-;74;964.4;139.7;4008;1.4;-12.5;11.5;79.8
SMA;18920101;-;-;83;955.7;72.3;1620;-1.2;-11;9.5;81.9
SMA;18920201;-;-;69;952.2;66.5;4224;1.9;-12.5;11;76.1
SMA;18920301;-;-;54;955.4;41.1;9264;1.4;-13;18;71.5
SMA;18920401;-;-;51;956.4;81.3;10980;8.7;-3;21;70.8
SMA;18920501;-;-;52;958.8;27.3;13026;13.5;-0.5;30.2;61.8
SMA;18920601;-;-;58;960.1;118.8;11208;16.6;6;30;69.7
SMA;18920701;-;-;43;959.4;130.8;16043;17.7;8.5;29;68.5
SMA;18920801;-;-;36;960.2;74.4;16884;19;7.5;32.5;67.8
SMA;18920901;-;-;61;961.9;169.4;8964;14.7;5.5;25;85.5
SMA;18921001;-;-;74;953.8;150.9;4458;8.5;-2.5;22.5;83
SMA;18921101;-;-;79;962.5;46.5;2874;5.8;-3.5;17.5;90.5
